course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code;course_sae
1581502068;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;09:48:30;0;1767;10152;268439958
1581502065;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;09:58:00;0;2337;10152;268439924
1581502084;RIEGESA;10113;RIEGES;15;SABINES;0;09:29:27;0;624;10152;268439986
1581502061;RIEGESA;10113;RIEGES;15;SABINES;0;09:47:53;0;1730;10152;268439991
1581502104;RIEGESA;10113;RIEGES;15;SABINES;0;10:01:30;0;2547;10152;268439934
1581502061;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;09:33:14;0;851;10152;268439991
1581502104;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;09:46:37;0;1654;10152;268439934
1581502068;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;09:53:42;0;2079;10152;268439958
1581502084;STELOIA;10136;SAINT-ELOI;15;SABINES;0;09:23:15;0;252;10152;268439986
1581502061;STELOIA;10136;SAINT-ELOI;15;SABINES;0;09:42:00;0;1377;10152;268439991
1581502104;STELOIA;10136;SAINT-ELOI;15;SABINES;0;09:55:37;0;2194;10152;268439934
1581502061;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;09:32:00;0;777;10152;268439991
1581502104;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;09:45:37;0;1594;10152;268439934
1581502068;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;09:52:48;0;2025;10152;268439958
1581502061;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;09:37:41;0;1118;10152;268439991
1581502104;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;09:50:32;0;1889;10152;268439934
1581502068;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;09:58:09;0;2346;10152;268439958
1581502104;SALAISOA;8120;SALAISON;15;SABINES;0;09:40:37;0;1294;10152;268439934
1581502068;SALAISOA;8120;SALAISON;15;SABINES;0;09:47:48;0;1725;10152;268439958
1581502065;SALAISOA;8120;SALAISON;15;SABINES;0;09:56:58;0;2275;10152;268439924
1581502104;POMPI10A;10148;SEMARD;15;SABINES;0;09:37:37;0;1114;10152;268439934
1581502068;POMPI10A;10148;SEMARD;15;SABINES;0;09:44:48;0;1545;10152;268439958
1581502065;POMPI10A;10148;SEMARD;15;SABINES;0;09:53:58;0;2095;10152;268439924
1581502084;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;09:39:24;0;1221;10152;268439986
1581502061;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;09:57:42;0;2319;10152;268439991
1581502104;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;10:10:33;0;3090;10152;268439934
1581502084;TONNELRA;10129;TONNELLES;15;SABINES;0;09:34:01;0;898;10152;268439986
1581502061;TONNELRA;10129;TONNELLES;15;SABINES;0;09:52:19;0;1996;10152;268439991
1581502104;TONNELRA;10129;TONNELLES;15;SABINES;0;10:05:42;0;2799;10152;268439934
1581502061;TOURTERA;10107;TOURTERELLES;15;SABINES;0;09:36:42;0;1059;10152;268439991
1581502104;TOURTERA;10107;TOURTERELLES;15;SABINES;0;09:49:33;0;1830;10152;268439934
1581502068;TOURTERA;10107;TOURTERELLES;15;SABINES;0;09:57:30;0;2307;10152;268439958
1581502104;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;09:31:42;0;759;10152;268439934
1581502068;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;09:39:05;0;1202;10152;268439958
1581502065;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;09:48:35;0;1772;10152;268439924
1581502084;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;09:25:58;0;415;10152;268439986
1581502061;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;09:44:27;0;1524;10152;268439991
1581502104;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;09:57:32;0;2309;10152;268439934
1581501210;MALRAUXA;9126;ANDRE MALRAUX;16;CH. DE GAULLE;1;09:34:59;0;956;16501;268440204
1581501212;MALRAUXA;9126;ANDRE MALRAUX;16;CH. DE GAULLE;1;09:54:59;0;2156;16501;268440190
1581501213;MALRAUXA;9126;ANDRE MALRAUX;16;CH. DE GAULLE;1;10:13:59;0;3296;16501;268440222
1581501209;APOLLO;9142;APOLLO;16;CH. DE GAULLE;1;09:20:54;0;111;16501;268440220
1581501210;APOLLO;9142;APOLLO;16;CH. DE GAULLE;1;09:37:59;0;1136;16501;268440204
1581501212;APOLLO;9142;APOLLO;16;CH. DE GAULLE;1;09:57:59;0;2336;16501;268440190
1581501210;COLSVERA;9123;COLVERTS;16;CH. DE GAULLE;1;09:32:47;0;824;16501;268440204
1581501212;COLSVERA;9123;COLVERTS;16;CH. DE GAULLE;1;09:52:47;0;2024;16501;268440190
1581501213;COLSVERA;9123;COLVERTS;16;CH. DE GAULLE;1;10:11:47;0;3164;16501;268440222
1581501210;MDURANDA;9125;MARIE DURAND;16;CH. DE GAULLE;1;09:34:20;0;917;16501;268440204
1581501212;MDURANDA;9125;MARIE DURAND;16;CH. DE GAULLE;1;09:54:20;0;2117;16501;268440190
1581501213;MDURANDA;9125;MARIE DURAND;16;CH. DE GAULLE;1;10:13:20;0;3257;16501;268440222
1581501209;MASROCHR;8124;MAS DE ROCHET;16;CH. DE GAULLE;1;09:22:54;0;231;16501;268440220
1581501210;MASROCHR;8124;MAS DE ROCHET;16;CH. DE GAULLE;1;09:39:59;0;1256;16501;268440204
1581501212;MASROCHR;8124;MAS DE ROCHET;16;CH. DE GAULLE;1;09:59:59;0;2456;16501;268440190
1581501210;PAINLEVA;9122;PAUL PAINLEVE;16;CH. DE GAULLE;1;09:32:00;0;777;16501;268440204
1581501212;PAINLEVA;9122;PAUL PAINLEVE;16;CH. DE GAULLE;1;09:52:00;0;1977;16501;268440190
1581501213;PAINLEVA;9122;PAUL PAINLEVE;16;CH. DE GAULLE;1;10:11:00;0;3117;16501;268440222
1581501209;LAROQUEA;10159;PIERRE LAROQUE;16;CH. DE GAULLE;1;09:19:40;0;37;16501;268440220
1581501210;LAROQUEA;10159;PIERRE LAROQUE;16;CH. DE GAULLE;1;09:36:45;0;1062;16501;268440204
1581501212;LAROQUEA;10159;PIERRE LAROQUE;16;CH. DE GAULLE;1;09:56:45;0;2262;16501;268440190
1581501209;PIOCHPER;8202;PIOCH PELAT;16;CH. DE GAULLE;1;09:23:49;0;286;16501;268440220
1581501210;PIOCHPER;8202;PIOCH PELAT;16;CH. DE GAULLE;1;09:41:19;0;1336;16501;268440204
1581501212;PIOCHPER;8202;PIOCH PELAT;16;CH. DE GAULLE;1;10:01:19;0;2536;16501;268440190
1581501210;P_EUR16R;16403;PL. DE L'EUROPE;16;CH. DE GAULLE;1;09:29:00;0;597;16501;268440204
1581501212;P_EUR16R;16403;PL. DE L'EUROPE;16;CH. DE GAULLE;1;09:49:00;0;1797;16501;268440190
1581501213;P_EUR16R;16403;PL. DE L'EUROPE;16;CH. DE GAULLE;1;10:08:00;0;2937;16501;268440222
1581501210;PTJUVENR;16236;PONT JUVENAL;16;CH. DE GAULLE;1;09:27:48;0;525;16501;268440204
1581501212;PTJUVENR;16236;PONT JUVENAL;16;CH. DE GAULLE;1;09:47:48;0;1725;16501;268440190
1581501213;PTJUVENR;16236;PONT JUVENAL;16;CH. DE GAULLE;1;10:07:06;0;2883;16501;268440222
1581501210;PMARIANN;16401;PORT MARIANNE;16;CH. DE GAULLE;1;09:25:00;0;357;16501;268440204
1581501212;PMARIANN;16401;PORT MARIANNE;16;CH. DE GAULLE;1;09:45:00;0;1557;16501;268440190
1581501213;PMARIANN;16401;PORT MARIANNE;16;CH. DE GAULLE;1;10:05:00;0;2757;16501;268440222
1581501210;STJEANA;9124;SAINT-JEAN;16;CH. DE GAULLE;1;09:33:19;0;856;16501;268440204
1581501212;STJEANA;9124;SAINT-JEAN;16;CH. DE GAULLE;1;09:53:19;0;2056;16501;268440190
1581501213;STJEANA;9124;SAINT-JEAN;16;CH. DE GAULLE;1;10:12:19;0;3196;16501;268440222
1581501210;POMPIGND;9132;SEMARD;16;CH. DE GAULLE;1;09:35:46;0;1003;16501;268440204
1581501212;POMPIGND;9132;SEMARD;16;CH. DE GAULLE;1;09:55:46;0;2203;16501;268440190
1581501213;POMPIGND;9132;SEMARD;16;CH. DE GAULLE;1;10:14:46;0;3343;16501;268440222
1581501140;MALRAUXR;9202;ANDRE MALRAUX;16;PORT MARIANNE;0;09:30:00;0;657;16401;268440189
1581501141;MALRAUXR;9202;ANDRE MALRAUX;16;PORT MARIANNE;0;09:45:00;0;1557;16401;268440221
1581501142;MALRAUXR;9202;ANDRE MALRAUX;16;PORT MARIANNE;0;10:05:00;0;2757;16401;268440205
1581501140;APOLLOD;9145;APOLLO;16;PORT MARIANNE;0;09:28:00;0;537;16401;268440189
1581501141;APOLLOD;9145;APOLLO;16;PORT MARIANNE;0;09:43:00;0;1437;16401;268440221
1581501142;APOLLOD;9145;APOLLO;16;PORT MARIANNE;0;10:03:00;0;2637;16401;268440205
1581501140;CDG16D;16301;CH. DE GAULLE;16;PORT MARIANNE;0;09:25:00;0;357;16401;268440189
1581501141;CDG16D;16301;CH. DE GAULLE;16;PORT MARIANNE;0;09:40:00;0;1257;16401;268440221
1581501142;CDG16D;16301;CH. DE GAULLE;16;PORT MARIANNE;0;10:00:00;0;2457;16401;268440205
1581501140;COLSVERR;9205;COLVERTS;16;PORT MARIANNE;0;09:32:46;0;823;16401;268440189
1581501141;COLSVERR;9205;COLVERTS;16;PORT MARIANNE;0;09:47:46;0;1723;16401;268440221
1581501142;COLSVERR;9205;COLVERTS;16;PORT MARIANNE;0;10:07:46;0;2923;16401;268440205
1581501140;MDURANDR;9203;MARIE DURAND;16;PORT MARIANNE;0;09:30:49;0;706;16401;268440189
1581501141;MDURANDR;9203;MARIE DURAND;16;PORT MARIANNE;0;09:45:49;0;1606;16401;268440221
1581501142;MDURANDR;9203;MARIE DURAND;16;PORT MARIANNE;0;10:05:49;0;2806;16401;268440205
1581501140;MASROCHE;16303;MAS DE ROCHET;16;PORT MARIANNE;0;09:26:37;0;454;16401;268440189
1581501141;MASROCHE;16303;MAS DE ROCHET;16;PORT MARIANNE;0;09:41:37;0;1354;16401;268440221
1581501142;MASROCHE;16303;MAS DE ROCHET;16;PORT MARIANNE;0;10:01:37;0;2554;16401;268440205
1581501139;PAINLEVR;9206;PAUL PAINLEVE;16;PORT MARIANNE;0;09:20:38;0;95;16401;268440257
1581501140;PAINLEVR;9206;PAUL PAINLEVE;16;PORT MARIANNE;0;09:34:00;0;897;16401;268440189
1581501141;PAINLEVR;9206;PAUL PAINLEVE;16;PORT MARIANNE;0;09:49:00;0;1797;16401;268440221
1581501140;LAROQUER;10259;PIERRE LAROQUE;16;PORT MARIANNE;0;09:28:53;0;590;16401;268440189
1581501141;LAROQUER;10259;PIERRE LAROQUE;16;PORT MARIANNE;0;09:43:53;0;1490;16401;268440221
1581501142;LAROQUER;10259;PIERRE LAROQUE;16;PORT MARIANNE;0;10:03:53;0;2690;16401;268440205
1581501140;PIOCHPEA;8122;PIOCH PELAT;16;PORT MARIANNE;0;09:25:55;0;412;16401;268440189
1581501141;PIOCHPEA;8122;PIOCH PELAT;16;PORT MARIANNE;0;09:40:55;0;1312;16401;268440221
1581501142;PIOCHPEA;8122;PIOCH PELAT;16;PORT MARIANNE;0;10:00:55;0;2512;16401;268440205
1581501139;P_EUR16A;16309;PL. DE L'EUROPE;16;PORT MARIANNE;0;09:23:38;0;275;16401;268440257
1581501140;P_EUR16A;16309;PL. DE L'EUROPE;16;PORT MARIANNE;0;09:37:00;0;1077;16401;268440189
1581501141;P_EUR16A;16309;PL. DE L'EUROPE;16;PORT MARIANNE;0;09:52:00;0;1977;16401;268440221
1581501139;PTJUVENA;16136;PONT JUVENAL;16;PORT MARIANNE;0;09:21:34;0;151;16401;268440257
1581501140;PTJUVENA;16136;PONT JUVENAL;16;PORT MARIANNE;0;09:35:47;0;1004;16401;268440189
1581501141;PTJUVENA;16136;PONT JUVENAL;16;PORT MARIANNE;0;09:50:47;0;1904;16401;268440221
1581501140;STJEANR;9204;SAINT-JEAN;16;PORT MARIANNE;0;09:32:01;0;778;16401;268440189
1581501141;STJEANR;9204;SAINT-JEAN;16;PORT MARIANNE;0;09:47:01;0;1678;16401;268440221
1581501142;STJEANR;9204;SAINT-JEAN;16;PORT MARIANNE;0;10:07:01;0;2878;16401;268440205
1581501139;STMICHEE;9208;SAINT-MICHEL;16;PORT MARIANNE;0;09:26:43;0;460;16401;268440257
1581501140;STMICHEE;9208;SAINT-MICHEL;16;PORT MARIANNE;0;09:40:05;0;1262;16401;268440189
1581501141;STMICHEE;9208;SAINT-MICHEL;16;PORT MARIANNE;0;09:55:05;0;2162;16401;268440221
1581501140;POMPIG9R;9129;SEMARD;16;PORT MARIANNE;0;09:29:30;0;627;16401;268440189
1581501141;POMPIG9R;9129;SEMARD;16;PORT MARIANNE;0;09:44:30;0;1527;16401;268440221
1581501142;POMPIG9R;9129;SEMARD;16;PORT MARIANNE;0;10:04:30;0;2727;16401;268440205
1581556594;AVTOULOE;6106;AV. DE TOULOUSE;17;GARE SAINT-ROCH;0;09:27:39;0;516;21;268440421
1581556595;AVTOULOE;6106;AV. DE TOULOUSE;17;GARE SAINT-ROCH;0;09:39:44;0;1241;21;268440373
1581556596;AVTOULOE;6106;AV. DE TOULOUSE;17;GARE SAINT-ROCH;0;09:51:44;0;1961;21;268440383
1581556593;BERTHEE;11133;BERTHELOT;17;GARE SAINT-ROCH;0;09:21:23;0;140;21;268440503
1581556594;BERTHEE;11133;BERTHELOT;17;GARE SAINT-ROCH;0;09:35:59;0;1016;21;268440421
1581556595;BERTHEE;11133;BERTHELOT;17;GARE SAINT-ROCH;0;09:48:00;0;1737;21;268440373
1581556594;BUGARELE;15117;BUGAREL;17;GARE SAINT-ROCH;0;09:24:37;0;334;21;268440421
1581556595;BUGARELE;15117;BUGAREL;17;GARE SAINT-ROCH;0;09:37:06;0;1083;21;268440373
1581556596;BUGARELE;15117;BUGAREL;17;GARE SAINT-ROCH;0;09:49:06;0;1803;21;268440383
1581556593;EMICHELE;11134;ERNEST MICHEL;17;GARE SAINT-ROCH;0;09:25:37;0;394;21;268440503
1581556594;EMICHELE;11134;ERNEST MICHEL;17;GARE SAINT-ROCH;0;09:40:24;0;1281;21;268440421
1581556595;EMICHELE;11134;ERNEST MICHEL;17;GARE SAINT-ROCH;0;09:52:10;0;1987;21;268440373
1581556594;GUILLAUA;6109;G. JANVIER;17;GARE SAINT-ROCH;0;09:31:59;0;776;21;268440421
1581556595;GUILLAUA;6109;G. JANVIER;17;GARE SAINT-ROCH;0;09:43:59;0;1496;21;268440373
1581556596;GUILLAUA;6109;G. JANVIER;17;GARE SAINT-ROCH;0;09:55:59;0;2216;21;268440383
1581556594;BRASSENE;6126;GEORGES BRASSENS;17;GARE SAINT-ROCH;0;09:29:59;0;656;21;268440421
1581556595;BRASSENE;6126;GEORGES BRASSENS;17;GARE SAINT-ROCH;0;09:42:00;0;1377;21;268440373
1581556596;BRASSENE;6126;GEORGES BRASSENS;17;GARE SAINT-ROCH;0;09:54:00;0;2097;21;268440383
1581556595;DANTONA;4106;GEORGES DANTON;17;GARE SAINT-ROCH;0;09:28:00;0;537;21;268440373
1581556596;DANTONA;4106;GEORGES DANTON;17;GARE SAINT-ROCH;0;09:40:00;0;1257;21;268440383
1581556597;DANTONA;4106;GEORGES DANTON;17;GARE SAINT-ROCH;0;09:52:00;0;1977;21;268440394
1581556594;IRISSOUA;17135;IRISSOU;17;GARE SAINT-ROCH;0;09:23:43;0;280;21;268440421
1581556595;IRISSOUA;17135;IRISSOU;17;GARE SAINT-ROCH;0;09:36:07;0;1024;21;268440373
1581556596;IRISSOUA;17135;IRISSOU;17;GARE SAINT-ROCH;0;09:48:07;0;1744;21;268440383
1581556595;LAVANDIN;17131;LAVANDIN;17;GARE SAINT-ROCH;0;09:32:00;0;777;21;268440373
1581556596;LAVANDIN;17131;LAVANDIN;17;GARE SAINT-ROCH;0;09:44:00;0;1497;21;268440383
1581556597;LAVANDIN;17131;LAVANDIN;17;GARE SAINT-ROCH;0;09:56:00;0;2217;21;268440394
1581556594;GRANDME;6105;LE GRAND M;17;GARE SAINT-ROCH;0;09:26:00;0;417;21;268440421
1581556595;GRANDME;6105;LE GRAND M;17;GARE SAINT-ROCH;0;09:38:01;0;1138;21;268440373
1581556596;GRANDME;6105;LE GRAND M;17;GARE SAINT-ROCH;0;09:50:01;0;1858;21;268440383
1581556595;BOUISS4A;7165;LES BOUISSES;17;GARE SAINT-ROCH;0;09:24:00;0;297;21;268440373
1581556596;BOUISS4A;7165;LES BOUISSES;17;GARE SAINT-ROCH;0;09:36:00;0;1017;21;268440383
1581556597;BOUISS4A;7165;LES BOUISSES;17;GARE SAINT-ROCH;0;09:48:00;0;1737;21;268440394
1581556595;PASLOU6A;6101;PAS DU LOUP;17;GARE SAINT-ROCH;0;09:30:11;0;668;21;268440373
1581556596;PASLOU6A;6101;PAS DU LOUP;17;GARE SAINT-ROCH;0;09:42:11;0;1388;21;268440383
1581556597;PASLOU6A;6101;PAS DU LOUP;17;GARE SAINT-ROCH;0;09:54:11;0;2108;21;268440394
1581556595;FAJON38E;38209;PAUL FAJON;17;GARE SAINT-ROCH;0;09:25:48;0;405;21;268440373
1581556596;FAJON38E;38209;PAUL FAJON;17;GARE SAINT-ROCH;0;09:37:48;0;1125;21;268440383
1581556597;FAJON38E;38209;PAUL FAJON;17;GARE SAINT-ROCH;0;09:49:48;0;1845;21;268440394
1581556593;PL8MAIE;6127;PLACE DU 8 MAI;17;GARE SAINT-ROCH;0;09:19:41;0;38;21;268440503
1581556594;PL8MAIE;6127;PLACE DU 8 MAI;17;GARE SAINT-ROCH;0;09:34:09;0;906;21;268440421
1581556595;PL8MAIE;6127;PLACE DU 8 MAI;17;GARE SAINT-ROCH;0;09:46:18;0;1635;21;268440373
1581556594;PUCCINIA;17134;PUCCINI;17;GARE SAINT-ROCH;0;09:23:21;0;258;21;268440421
1581556595;PUCCINIA;17134;PUCCINI;17;GARE SAINT-ROCH;0;09:35:31;0;988;21;268440373
1581556596;PUCCINIA;17134;PUCCINI;17;GARE SAINT-ROCH;0;09:47:31;0;1708;21;268440383
1581556594;RONCERAE;6107;RONCERAY;17;GARE SAINT-ROCH;0;09:28:40;0;577;21;268440421
1581556595;RONCERAE;6107;RONCERAY;17;GARE SAINT-ROCH;0;09:41:00;0;1317;21;268440373
1581556596;RONCERAE;6107;RONCERAY;17;GARE SAINT-ROCH;0;09:53:00;0;2037;21;268440383
1581556592;RONDELEE;11135;RONDELET;17;GARE SAINT-ROCH;0;09:20:27;0;84;21;268440411
1581556593;RONDELEE;11135;RONDELET;17;GARE SAINT-ROCH;0;09:30:36;0;693;21;268440503
1581556594;RONDELEE;11135;RONDELET;17;GARE SAINT-ROCH;0;09:44:44;0;1541;21;268440421
1581556594;VIVALDIA;17133;VIVALDI;17;GARE SAINT-ROCH;0;09:21:40;0;157;21;268440421
1581556595;VIVALDIA;17133;VIVALDI;17;GARE SAINT-ROCH;0;09:34:34;0;931;21;268440373
1581556596;VIVALDIA;17133;VIVALDI;17;GARE SAINT-ROCH;0;09:46:34;0;1651;21;268440383
1581556594;CHURCHIA;17132;W. CHURCHILL;17;GARE SAINT-ROCH;0;09:20:25;0;82;21;268440421
1581556595;CHURCHIA;17132;W. CHURCHILL;17;GARE SAINT-ROCH;0;09:33:08;0;845;21;268440373
1581556596;CHURCHIA;17132;W. CHURCHILL;17;GARE SAINT-ROCH;0;09:45:08;0;1565;21;268440383
1581556514;AVTOULOS;6215;AV. DE TOULOUSE;17;LES BOUISSES;1;09:28:52;0;589;7261;268440515
1581556515;AVTOULOS;6215;AV. DE TOULOUSE;17;LES BOUISSES;1;09:39:00;0;1197;7261;268440403
1581556516;AVTOULOS;6215;AV. DE TOULOUSE;17;LES BOUISSES;1;09:51:00;0;1917;7261;268440412
1581556514;BERTHES;11233;BERTHELOT;17;LES BOUISSES;1;09:20:52;0;109;7261;268440515
1581556515;BERTHES;11233;BERTHELOT;17;LES BOUISSES;1;09:31:00;0;717;7261;268440403
1581556516;BERTHES;11233;BERTHELOT;17;LES BOUISSES;1;09:43:00;0;1437;7261;268440412
1581556513;BUGARELS;15259;BUGAREL;17;LES BOUISSES;1;09:19:27;0;24;7261;268440393
1581556514;BUGARELS;15259;BUGAREL;17;LES BOUISSES;1;09:30:47;0;704;7261;268440515
1581556515;BUGARELS;15259;BUGAREL;17;LES BOUISSES;1;09:40:55;0;1312;7261;268440403
1581556515;EMICHELS;11234;ERNEST MICHEL;17;LES BOUISSES;1;09:28:41;0;578;7261;268440403
1581556516;EMICHELS;11234;ERNEST MICHEL;17;LES BOUISSES;1;09:40:41;0;1298;7261;268440412
1581556517;EMICHELS;11234;ERNEST MICHEL;17;LES BOUISSES;1;09:52:41;0;2018;7261;268440504
1581556514;GUILLAUR;6212;G. JANVIER;17;LES BOUISSES;1;09:25:44;0;401;7261;268440515
1581556515;GUILLAUR;6212;G. JANVIER;17;LES BOUISSES;1;09:35:52;0;1009;7261;268440403
1581556516;GUILLAUR;6212;G. JANVIER;17;LES BOUISSES;1;09:47:52;0;1729;7261;268440412
1581556515;GAREROUT;21;GARE PT DE SETE;17;LES BOUISSES;1;09:22:00;0;177;7261;268440403
1581556516;GAREROUT;21;GARE PT DE SETE;17;LES BOUISSES;1;09:34:00;0;897;7261;268440412
1581556517;GAREROUT;21;GARE PT DE SETE;17;LES BOUISSES;1;09:46:00;0;1617;7261;268440504
1581556514;BRASSENS;6226;GEORGES BRASSENS;17;LES BOUISSES;1;09:26:52;0;469;7261;268440515
1581556515;BRASSENS;6226;GEORGES BRASSENS;17;LES BOUISSES;1;09:37:00;0;1077;7261;268440403
1581556516;BRASSENS;6226;GEORGES BRASSENS;17;LES BOUISSES;1;09:49:00;0;1797;7261;268440412
1581556513;DANTONR;4235;GEORGES DANTON;17;LES BOUISSES;1;09:27:25;0;502;7261;268440393
1581556514;DANTONR;4235;GEORGES DANTON;17;LES BOUISSES;1;09:38:52;0;1189;7261;268440515
1581556515;DANTONR;4235;GEORGES DANTON;17;LES BOUISSES;1;09:49:00;0;1797;7261;268440403
1581556513;IRISSOUR;17235;IRISSOU;17;LES BOUISSES;1;09:20:17;0;74;7261;268440393
1581556514;IRISSOUR;17235;IRISSOU;17;LES BOUISSES;1;09:31:37;0;754;7261;268440515
1581556515;IRISSOUR;17235;IRISSOU;17;LES BOUISSES;1;09:41:45;0;1362;7261;268440403
1581556513;LAVANDIA;17231;LAVANDIN;17;LES BOUISSES;1;09:23:25;0;262;7261;268440393
1581556514;LAVANDIA;17231;LAVANDIN;17;LES BOUISSES;1;09:34:52;0;949;7261;268440515
1581556515;LAVANDIA;17231;LAVANDIN;17;LES BOUISSES;1;09:45:00;0;1557;7261;268440403
1581556514;GRANDMS;6216;LE GRAND M;17;LES BOUISSES;1;09:29:52;0;649;7261;268440515
1581556515;GRANDMS;6216;LE GRAND M;17;LES BOUISSES;1;09:40:00;0;1257;7261;268440403
1581556516;GRANDMS;6216;LE GRAND M;17;LES BOUISSES;1;09:52:00;0;1977;7261;268440412
1581556513;PASLOU6R;6221;PAS DU LOUP;17;LES BOUISSES;1;09:25:06;0;363;7261;268440393
1581556514;PASLOU6R;6221;PAS DU LOUP;17;LES BOUISSES;1;09:35:46;0;1003;7261;268440515
1581556515;PASLOU6R;6221;PAS DU LOUP;17;LES BOUISSES;1;09:46:34;0;1651;7261;268440403
1581556513;FAJON38S;38109;PAUL FAJON;17;LES BOUISSES;1;09:30:13;0;670;7261;268440393
1581556514;FAJON38S;38109;PAUL FAJON;17;LES BOUISSES;1;09:40:42;0;1299;7261;268440515
1581556515;FAJON38S;38109;PAUL FAJON;17;LES BOUISSES;1;09:51:30;0;1947;7261;268440403
1581556514;PL8MAIS;6227;PLACE DU 8 MAI;17;LES BOUISSES;1;09:22:45;0;222;7261;268440515
1581556515;PL8MAIS;6227;PLACE DU 8 MAI;17;LES BOUISSES;1;09:33:33;0;870;7261;268440403
1581556516;PL8MAIS;6227;PLACE DU 8 MAI;17;LES BOUISSES;1;09:45:33;0;1590;7261;268440412
1581556513;PUCCINIR;17234;PUCCINI;17;LES BOUISSES;1;09:20:36;0;93;7261;268440393
1581556514;PUCCINIR;17234;PUCCINI;17;LES BOUISSES;1;09:32:05;0;782;7261;268440515
1581556515;PUCCINIR;17234;PUCCINI;17;LES BOUISSES;1;09:42:13;0;1390;7261;268440403
1581556514;RONCERAS;6214;RONCERAY;17;LES BOUISSES;1;09:27:50;0;527;7261;268440515
1581556515;RONCERAS;6214;RONCERAY;17;LES BOUISSES;1;09:37:58;0;1135;7261;268440403
1581556516;RONCERAS;6214;RONCERAY;17;LES BOUISSES;1;09:49:58;0;1855;7261;268440412
1581556515;RONDELES;5212;RONDELET;17;LES BOUISSES;1;09:25:30;0;387;7261;268440403
1581556516;RONDELES;5212;RONDELET;17;LES BOUISSES;1;09:37:30;0;1107;7261;268440412
1581556517;RONDELES;5212;RONDELET;17;LES BOUISSES;1;09:49:30;0;1827;7261;268440504
1581556513;VIVALDIR;17233;VIVALDI;17;LES BOUISSES;1;09:21:12;0;129;7261;268440393
1581556514;VIVALDIR;17233;VIVALDI;17;LES BOUISSES;1;09:32:53;0;830;7261;268440515
1581556515;VIVALDIR;17233;VIVALDI;17;LES BOUISSES;1;09:43:01;0;1438;7261;268440403
1581556513;CHURCHIR;17232;W. CHURCHILL;17;LES BOUISSES;1;09:22:32;0;209;7261;268440393
1581556514;CHURCHIR;17232;W. CHURCHILL;17;LES BOUISSES;1;09:34:01;0;898;7261;268440515
1581556515;CHURCHIR;17232;W. CHURCHILL;17;LES BOUISSES;1;09:44:09;0;1506;7261;268440403
1581529273;CLAURENA;18101;CIMETIERE;18;LATTES CENTRE;1;09:20:43;0;100;18228;1581529273
1581529274;CLAURENA;18101;CIMETIERE;18;LATTES CENTRE;1;09:44:16;0;1513;18228;1581529274
1581529276;CLAURENA;18101;CIMETIERE;18;LATTES CENTRE;1;10:14:16;0;3313;18228;1581529276
1581529274;CRAGRICD;27201;CREDIT AGRICOLE;18;LATTES CENTRE;1;09:38:00;0;1137;18228;1581529274
1581529276;CRAGRICD;27201;CREDIT AGRICOLE;18;LATTES CENTRE;1;10:08:00;0;2937;18228;1581529276
1581529278;CRAGRICD;27201;CREDIT AGRICOLE;18;LATTES CENTRE;1;10:53:00;0;5637;18228;1581529278
1581529274;ENTREPRS;27104;ENTREPRISES;18;LATTES CENTRE;1;09:34:00;0;897;18228;1581529274
1581529274;ENTRE18R;18219;ENTREPRISES;18;LATTES CENTRE;1;09:40:00;0;1257;18228;1581529274
1581529276;ENTREPRS;27104;ENTREPRISES;18;LATTES CENTRE;1;10:04:00;0;2697;18228;1581529276
1581529273;LATTESMA;18103;MAIRIE;18;LATTES CENTRE;1;09:22:27;0;204;18228;1581529273
1581529274;LATTESMA;18103;MAIRIE;18;LATTES CENTRE;1;09:46:00;0;1617;18228;1581529274
1581529276;LATTESMA;18103;MAIRIE;18;LATTES CENTRE;1;10:16:00;0;3417;18228;1581529276
1581529274;MANSES;27103;MANSE;18;LATTES CENTRE;1;09:32:03;0;780;18228;1581529274
1581529276;MANSES;27103;MANSE;18;LATTES CENTRE;1;10:02:03;0;2580;18228;1581529276
1581529278;MANSES;27103;MANSE;18;LATTES CENTRE;1;10:47:03;0;5280;18228;1581529278
